pipeline_id,pipe_age_years,material,diameter_mm,length_m,previous_failures,days_since_last_maintenance,complaints_last_30_days,leakage_complaints_30d,failure_next_12_months
HIST-PIPE-06748,27,Ductile Iron,200,789.7,0,44,0,0,0
HIST-PIPE-06749,40,Ductile Iron,150,501.7,0,41,1,0,0
HIST-PIPE-06750,24,Ductile Iron,100,778.0,1,220,0,0,0
HIST-PIPE-06751,58,PVC,200,462.6,0,39,0,0,0
HIST-PIPE-06752,62,Steel,400,440.6,3,14,2,2,0
HIST-PIPE-06753,42,PVC,600,313.2,3,457,1,1,0
HIST-PIPE-06754,11,PVC,150,326.1,0,475,0,0,0
HIST-PIPE-06755,56,Cast Iron,600,584.7,7,213,1,1,0
HIST-PIPE-06756,30,Ductile Iron,200,347.6,0,1897,2,1,0
HIST-PIPE-06757,19,PVC,250,248.5,0,749,0,0,0
HIST-PIPE-06758,24,PVC,300,480.4,0,51,3,2,0
HIST-PIPE-06759,14,PVC,150,1213.3,0,1866,0,0,0
HIST-PIPE-06760,19,PVC,100,891.2,0,590,0,0,0
HIST-PIPE-06761,39,Ductile Iron,150,187.8,1,109,0,0,0
HIST-PIPE-06762,43,Ductile Iron,400,221.2,0,64,0,0,0
HIST-PIPE-06763,62,Cast Iron,500,1155.3,7,95,1,1,0
HIST-PIPE-06764,24,PVC,100,142.8,1,455,1,0,0
HIST-PIPE-06765,43,Ductile Iron,250,97.9,4,461,4,3,0
HIST-PIPE-06766,30,Concrete,100,276.5,0,1344,2,0,0
HIST-PIPE-06767,24,Ductile Iron,400,256.7,1,107,0,0,0
HIST-PIPE-06768,28,Ductile Iron,400,327.8,1,192,2,1,0
HIST-PIPE-06769,26,Ductile Iron,300,61.4,2,965,1,0,0
HIST-PIPE-06770,37,PVC,300,130.9,0,452,4,4,0
HIST-PIPE-06771,20,Ductile Iron,250,618.0,1,606,5,2,0
HIST-PIPE-06772,52,Cast Iron,100,206.4,0,388,2,0,0
HIST-PIPE-06773,25,Ductile Iron,500,919.2,1,343,9,4,0
HIST-PIPE-06774,28,Concrete,100,344.4,0,2472,6,4,1
HIST-PIPE-06775,48,Cast Iron,150,57.5,3,1978,5,5,1
HIST-PIPE-06776,53,Cast Iron,200,1388.5,2,806,3,3,0
HIST-PIPE-06777,63,Ductile Iron,200,183.5,0,233,1,0,0
HIST-PIPE-06778,27,Ductile Iron,100,211.1,0,1004,2,1,0
HIST-PIPE-06779,64,Concrete,300,895.3,1,615,4,0,0
HIST-PIPE-06780,49,Steel,100,786.3,1,716,4,3,0
HIST-PIPE-06781,51,Cast Iron,250,454.3,4,684,2,2,0
HIST-PIPE-06782,71,Cast Iron,200,53.6,3,28,0,0,0
HIST-PIPE-06783,63,Steel,300,51.3,1,140,1,1,0
HIST-PIPE-06784,19,Ductile Iron,150,118.7,1,309,5,3,0
HIST-PIPE-06785,22,PVC,400,553.2,1,40,1,0,0
HIST-PIPE-06786,50,Ductile Iron,150,680.5,1,864,3,2,0
HIST-PIPE-06787,41,Concrete,200,139.1,1,174,1,1,0
HIST-PIPE-06788,38,Ductile Iron,200,78.7,1,1849,2,2,0
HIST-PIPE-06789,43,PVC,150,244.8,1,1518,0,0,0
HIST-PIPE-06790,30,PVC,100,975.3,0,612,1,1,0
HIST-PIPE-06791,68,Cast Iron,150,310.2,4,204,0,0,1
HIST-PIPE-06792,32,Ductile Iron,100,512.1,0,674,4,1,0
HIST-PIPE-06793,35,Ductile Iron,150,481.5,0,109,2,1,0
HIST-PIPE-06794,47,Cast Iron,250,723.8,4,441,11,9,1
HIST-PIPE-06795,54,Steel,200,1502.0,1,269,4,4,0
HIST-PIPE-06796,36,Steel,200,1424.5,1,268,3,3,0
HIST-PIPE-06797,24,PVC,200,321.8,1,215,4,4,0
HIST-PIPE-06798,35,PVC,100,192.0,2,216,1,0,0
HIST-PIPE-06799,42,Ductile Iron,100,593.2,0,473,0,0,0
HIST-PIPE-06800,50,Ductile Iron,200,474.4,0,311,1,1,0
HIST-PIPE-06801,25,Ductile Iron,150,585.9,1,183,1,0,0
HIST-PIPE-06802,79,Ductile Iron,200,174.8,4,209,2,2,0
HIST-PIPE-06803,70,Cast Iron,400,356.2,4,1211,3,2,1
HIST-PIPE-06804,36,Concrete,100,121.7,1,78,0,0,0
HIST-PIPE-06805,21,Ductile Iron,500,136.7,2,296,1,1,0
HIST-PIPE-06806,19,PVC,400,211.3,0,879,1,0,0
HIST-PIPE-06807,68,Concrete,400,483.9,0,161,0,0,1
HIST-PIPE-06808,59,Concrete,250,177.1,0,316,0,0,0
HIST-PIPE-06809,14,PVC,400,189.4,0,13,2,1,0
HIST-PIPE-06810,55,Concrete,800,611.8,3,1050,0,0,0
HIST-PIPE-06811,35,PVC,200,906.0,0,1029,0,0,0
HIST-PIPE-06812,24,PVC,400,691.4,0,512,4,2,0
HIST-PIPE-06813,52,Cast Iron,400,121.5,0,747,4,3,1
HIST-PIPE-06814,35,Cast Iron,150,264.2,2,160,1,0,0
HIST-PIPE-06815,64,Ductile Iron,200,475.1,0,850,2,1,0
HIST-PIPE-06816,60,Steel,200,485.9,1,1391,1,0,0
HIST-PIPE-06817,45,Steel,150,226.9,0,148,1,0,0
HIST-PIPE-06818,16,PVC,150,241.0,0,848,0,0,0
HIST-PIPE-06819,39,Ductile Iron,150,351.4,1,736,0,0,0
HIST-PIPE-06820,27,Ductile Iron,200,446.6,0,357,2,1,0
HIST-PIPE-06821,33,Ductile Iron,150,76.7,1,1,1,1,0
HIST-PIPE-06822,57,Steel,200,412.2,0,1298,2,1,0
HIST-PIPE-06823,38,Ductile Iron,300,301.3,0,287,0,0,0
HIST-PIPE-06824,34,Ductile Iron,250,63.6,1,41,4,3,0
HIST-PIPE-06825,33,Steel,150,71.5,1,919,1,1,0
HIST-PIPE-06826,22,Steel,100,127.8,1,1535,4,3,1
HIST-PIPE-06827,31,Ductile Iron,300,203.8,0,296,2,0,0
HIST-PIPE-06828,44,PVC,200,550.6,0,594,10,3,0
HIST-PIPE-06829,57,Concrete,600,182.3,2,406,1,1,0
HIST-PIPE-06830,27,Ductile Iron,150,554.5,1,239,0,0,0
HIST-PIPE-06831,52,Steel,100,291.1,0,1364,1,0,0
HIST-PIPE-06832,38,PVC,100,132.2,1,56,1,1,0
HIST-PIPE-06833,60,Concrete,100,575.2,2,181,0,0,1
HIST-PIPE-06834,48,Steel,150,498.3,1,134,1,0,0
HIST-PIPE-06835,39,Ductile Iron,100,62.8,1,1651,3,1,0
HIST-PIPE-06836,50,Cast Iron,100,514.7,4,1157,0,0,0
HIST-PIPE-06837,52,Steel,150,436.5,0,1014,5,4,1
HIST-PIPE-06838,45,PVC,250,214.8,1,2744,0,0,0
HIST-PIPE-06839,73,Cast Iron,300,397.4,5,128,3,3,0
HIST-PIPE-06840,23,Cast Iron,100,107.5,0,376,1,1,0
HIST-PIPE-06841,43,PVC,500,360.1,2,964,3,3,0
HIST-PIPE-06842,53,Cast Iron,100,116.3,3,861,1,0,0
HIST-PIPE-06843,52,Steel,100,91.9,2,139,2,0,0
HIST-PIPE-06844,21,Steel,100,128.4,0,852,6,1,0
HIST-PIPE-06845,73,Cast Iron,100,95.3,2,473,1,1,1
HIST-PIPE-06846,24,Steel,250,96.2,0,1132,1,1,0
HIST-PIPE-06847,56,Cast Iron,100,801.8,2,126,0,0,1
HIST-PIPE-06848,44,Concrete,250,852.8,2,754,4,4,0
HIST-PIPE-06849,58,Cast Iron,150,513.6,1,55,0,0,0
HIST-PIPE-06850,36,PVC,150,583.6,2,112,1,1,0
HIST-PIPE-06851,19,Ductile Iron,400,206.2,1,449,1,1,0
HIST-PIPE-06852,62,Cast Iron,100,324.8,6,183,1,0,1
HIST-PIPE-06853,44,Ductile Iron,400,640.1,0,537,3,3,0
HIST-PIPE-06854,47,Ductile Iron,150,285.1,2,876,1,1,1
HIST-PIPE-06855,10,Ductile Iron,800,517.4,0,609,0,0,0
HIST-PIPE-06856,67,Cast Iron,600,242.7,5,1214,5,5,1
HIST-PIPE-06857,18,Cast Iron,300,198.8,1,194,2,0,0
HIST-PIPE-06858,33,Ductile Iron,400,706.8,2,1983,1,0,0
HIST-PIPE-06859,43,Cast Iron,300,191.6,1,381,0,0,0
HIST-PIPE-06860,45,Cast Iron,250,275.9,2,71,2,0,0
HIST-PIPE-06861,53,Concrete,300,90.1,3,964,2,2,0
HIST-PIPE-06862,26,PVC,250,299.6,2,681,1,1,0
HIST-PIPE-06863,73,Cast Iron,400,375.7,7,361,7,7,0
HIST-PIPE-06864,34,Ductile Iron,500,223.4,1,451,2,1,0
HIST-PIPE-06865,54,Steel,300,414.2,0,1212,0,0,0
HIST-PIPE-06866,32,Ductile Iron,600,253.8,0,883,0,0,0
HIST-PIPE-06867,65,Ductile Iron,200,244.5,0,95,1,0,0
HIST-PIPE-06868,27,Cast Iron,500,242.3,1,124,0,0,1
HIST-PIPE-06869,34,Ductile Iron,150,737.1,1,371,1,1,0
HIST-PIPE-06870,54,Cast Iron,100,505.3,4,531,5,4,0
HIST-PIPE-06871,60,Cast Iron,100,263.5,3,2210,1,1,1
HIST-PIPE-06872,50,Steel,100,406.3,1,79,4,2,0
HIST-PIPE-06873,39,Ductile Iron,300,657.5,0,243,6,5,0
HIST-PIPE-06874,40,Ductile Iron,150,263.1,0,427,0,0,0
HIST-PIPE-06875,54,Ductile Iron,150,701.0,0,3000,1,0,0
HIST-PIPE-06876,62,Cast Iron,300,118.2,2,1067,0,0,0
HIST-PIPE-06877,39,Steel,100,364.6,0,1415,3,1,0
HIST-PIPE-06878,13,PVC,100,206.2,0,257,0,0,0
HIST-PIPE-06879,21,Cast Iron,200,86.6,2,507,3,2,0
HIST-PIPE-06880,54,Concrete,100,828.1,1,1753,5,4,1
HIST-PIPE-06881,45,Ductile Iron,150,285.4,0,615,3,2,0
HIST-PIPE-06882,32,Ductile Iron,250,322.2,0,1013,0,0,0
HIST-PIPE-06883,28,Ductile Iron,150,305.1,0,610,0,0,0
HIST-PIPE-06884,65,Concrete,100,323.9,2,947,4,2,1
HIST-PIPE-06885,57,Cast Iron,150,358.6,3,108,1,1,0
HIST-PIPE-06886,48,Cast Iron,200,768.3,4,719,7,6,0
HIST-PIPE-06887,55,Cast Iron,150,1083.1,0,427,0,0,0
HIST-PIPE-06888,48,Cast Iron,100,388.1,0,204,1,1,0
HIST-PIPE-06889,34,Ductile Iron,300,215.0,1,79,3,1,0
HIST-PIPE-06890,48,Cast Iron,100,303.3,2,165,0,0,0
HIST-PIPE-06891,43,Ductile Iron,500,474.8,1,983,3,1,0
HIST-PIPE-06892,63,Cast Iron,100,313.6,3,766,4,4,0
HIST-PIPE-06893,54,Cast Iron,250,155.7,3,365,5,4,0
HIST-PIPE-06894,54,Cast Iron,100,376.8,2,713,2,1,0
HIST-PIPE-06895,40,Cast Iron,200,818.8,3,1119,5,3,1
HIST-PIPE-06896,47,Steel,100,89.4,2,1422,1,0,0
HIST-PIPE-06897,53,Cast Iron,100,75.7,0,304,7,5,0
HIST-PIPE-06898,53,Cast Iron,400,1341.9,6,363,8,8,1
HIST-PIPE-06899,58,Cast Iron,200,619.2,6,369,3,2,1
HIST-PIPE-06900,53,Concrete,150,236.2,3,377,1,1,0
HIST-PIPE-06901,41,PVC,500,60.2,1,132,2,1,0
HIST-PIPE-06902,40,PVC,100,999.4,1,2978,1,1,0
HIST-PIPE-06903,48,Cast Iron,150,603.3,3,110,0,0,0
HIST-PIPE-06904,51,Concrete,100,377.3,0,106,1,1,0
HIST-PIPE-06905,28,Ductile Iron,800,600.0,1,883,0,0,0
HIST-PIPE-06906,42,Ductile Iron,200,396.5,1,133,1,0,0
HIST-PIPE-06907,16,PVC,300,442.0,1,122,0,0,0
HIST-PIPE-06908,49,PVC,100,872.4,2,369,2,2,0
HIST-PIPE-06909,35,Cast Iron,150,232.7,3,1868,0,0,0
HIST-PIPE-06910,27,Ductile Iron,250,312.9,2,122,0,0,0
HIST-PIPE-06911,38,Ductile Iron,100,581.7,0,1472,1,1,0
HIST-PIPE-06912,17,Ductile Iron,200,160.6,0,1418,3,0,0
HIST-PIPE-06913,20,Ductile Iron,500,372.0,0,8,2,1,0
HIST-PIPE-06914,32,PVC,500,200.7,0,175,6,4,0
HIST-PIPE-06915,25,PVC,150,68.2,0,361,1,0,0
HIST-PIPE-06916,48,Steel,200,108.8,0,195,0,0,0
HIST-PIPE-06917,6,PVC,100,92.2,0,77,2,1,0
HIST-PIPE-06918,58,Concrete,600,328.6,1,467,1,0,0
HIST-PIPE-06919,71,Concrete,200,94.7,3,276,9,7,0
HIST-PIPE-06920,27,PVC,100,323.8,1,63,1,0,0
HIST-PIPE-06921,20,Ductile Iron,400,513.4,0,335,1,0,0
HIST-PIPE-06922,65,Cast Iron,200,400.0,2,1498,3,2,1
HIST-PIPE-06923,20,PVC,250,533.9,0,493,4,3,0
HIST-PIPE-06924,44,Steel,400,286.7,0,463,0,0,0
HIST-PIPE-06925,57,Cast Iron,150,519.0,2,789,4,1,1
HIST-PIPE-06926,17,PVC,200,598.8,0,161,0,0,0
HIST-PIPE-06927,25,PVC,100,151.1,0,193,0,0,0
HIST-PIPE-06928,52,Cast Iron,150,729.4,3,265,1,1,0
HIST-PIPE-06929,59,Cast Iron,100,1013.7,4,595,3,3,1
HIST-PIPE-06930,52,Steel,250,509.9,4,315,4,3,0
HIST-PIPE-06931,26,Ductile Iron,150,1292.7,0,789,0,0,0
HIST-PIPE-06932,68,Steel,300,73.4,2,249,3,2,0
HIST-PIPE-06933,56,Cast Iron,300,107.0,2,754,6,4,1
HIST-PIPE-06934,31,PVC,300,865.9,0,15,0,0,0
HIST-PIPE-06935,47,Cast Iron,100,61.0,1,785,3,2,0
HIST-PIPE-06936,35,Concrete,200,360.4,1,690,1,0,0
HIST-PIPE-06937,70,Cast Iron,250,159.6,2,1383,4,4,1
HIST-PIPE-06938,49,Cast Iron,150,262.5,1,865,0,0,0
HIST-PIPE-06939,23,PVC,150,220.9,0,28,0,0,0
HIST-PIPE-06940,21,Cast Iron,250,123.0,0,1225,1,0,0
HIST-PIPE-06941,32,Ductile Iron,150,358.5,1,134,1,1,0
HIST-PIPE-06942,23,Cast Iron,150,129.2,1,487,1,0,0
HIST-PIPE-06943,36,Ductile Iron,200,233.0,1,216,1,0,0
HIST-PIPE-06944,52,Concrete,250,565.1,1,13,5,2,0
HIST-PIPE-06945,47,Concrete,300,437.4,0,95,0,0,0
HIST-PIPE-06946,53,Cast Iron,100,417.0,1,112,4,4,0
HIST-PIPE-06947,28,Cast Iron,100,292.8,2,518,0,0,0
HIST-PIPE-06948,59,Steel,300,123.2,1,1427,0,0,0
HIST-PIPE-06949,48,Concrete,200,256.3,2,2517,6,3,0
HIST-PIPE-06950,68,Steel,300,272.0,0,1767,4,2,0
HIST-PIPE-06951,8,PVC,200,129.4,1,340,0,0,0
HIST-PIPE-06952,24,PVC,200,372.0,0,2249,1,0,0
HIST-PIPE-06953,62,Cast Iron,150,301.9,7,42,2,1,0
HIST-PIPE-06954,27,PVC,250,188.7,1,1118,3,3,0
HIST-PIPE-06955,21,PVC,200,131.3,1,223,1,1,0
HIST-PIPE-06956,43,Ductile Iron,150,103.8,0,1740,0,0,0
HIST-PIPE-06957,55,Ductile Iron,100,794.1,1,922,2,1,0
HIST-PIPE-06958,28,PVC,100,1029.6,0,877,4,4,0
HIST-PIPE-06959,17,PVC,100,648.1,0,265,0,0,0
HIST-PIPE-06960,35,PVC,100,365.5,0,52,5,3,0
HIST-PIPE-06961,8,PVC,200,1191.5,0,209,0,0,0
HIST-PIPE-06962,11,Ductile Iron,300,270.4,0,465,0,0,0
HIST-PIPE-06963,39,Ductile Iron,200,66.0,0,1679,3,1,0
HIST-PIPE-06964,57,Cast Iron,150,213.7,3,1477,1,1,0
HIST-PIPE-06965,53,Steel,100,119.1,0,425,1,1,0
HIST-PIPE-06966,49,Cast Iron,400,461.7,3,43,1,0,0
HIST-PIPE-06967,25,Ductile Iron,300,172.8,0,959,0,0,0
HIST-PIPE-06968,45,PVC,150,271.9,1,1960,2,1,0
HIST-PIPE-06969,47,Cast Iron,100,1003.4,1,776,3,2,0
HIST-PIPE-06970,22,PVC,400,1763.2,0,53,0,0,0
HIST-PIPE-06971,30,PVC,100,318.0,1,14,1,1,0
HIST-PIPE-06972,14,PVC,250,162.7,0,1736,1,0,0
HIST-PIPE-06973,44,Ductile Iron,150,252.6,1,1674,6,4,0
HIST-PIPE-06974,14,PVC,400,778.8,1,53,1,1,0
HIST-PIPE-06975,23,Ductile Iron,200,145.2,0,394,1,1,0
HIST-PIPE-06976,59,Steel,150,72.6,0,111,1,1,0
HIST-PIPE-06977,51,Steel,100,646.2,2,422,2,2,0
HIST-PIPE-06978,68,Cast Iron,100,314.2,4,274,3,3,0
HIST-PIPE-06979,48,Cast Iron,150,845.3,1,1028,0,0,0
HIST-PIPE-06980,54,Concrete,250,454.7,2,2485,1,1,0
HIST-PIPE-06981,15,Ductile Iron,100,62.6,1,79,0,0,0
HIST-PIPE-06982,49,Steel,150,591.7,1,439,0,0,0
HIST-PIPE-06983,43,Cast Iron,200,124.1,0,1228,2,2,0
HIST-PIPE-06984,24,PVC,100,97.4,1,1172,2,0,0
HIST-PIPE-06985,23,Ductile Iron,300,339.2,0,274,1,1,1
HIST-PIPE-06986,32,PVC,100,253.4,2,523,1,0,0
HIST-PIPE-06987,35,Ductile Iron,300,175.7,1,839,1,0,0
HIST-PIPE-06988,20,Ductile Iron,150,360.9,0,2309,5,3,0
HIST-PIPE-06989,63,Steel,200,525.9,2,1102,3,3,0
HIST-PIPE-06990,47,Ductile Iron,150,288.0,0,946,5,3,0
HIST-PIPE-06991,39,Ductile Iron,150,593.1,1,1507,3,3,0
HIST-PIPE-06992,50,Ductile Iron,150,239.8,0,1494,0,0,0
HIST-PIPE-06993,38,Ductile Iron,500,291.8,0,210,0,0,0
HIST-PIPE-06994,36,PVC,150,325.2,0,1216,0,0,0
HIST-PIPE-06995,62,Steel,100,182.7,1,153,3,2,0
HIST-PIPE-06996,58,Ductile Iron,150,208.1,0,145,1,1,0
HIST-PIPE-06997,47,Cast Iron,250,300.8,6,73,4,2,0
HIST-PIPE-06998,60,Ductile Iron,150,802.0,2,760,5,5,0
HIST-PIPE-06999,76,Cast Iron,100,329.7,7,328,7,6,0
HIST-PIPE-07000,61,PVC,150,90.3,0,174,0,0,0
HIST-PIPE-07001,44,Ductile Iron,100,509.5,0,255,0,0,0
HIST-PIPE-07002,12,Ductile Iron,150,304.2,0,575,2,0,0
HIST-PIPE-07003,64,Cast Iron,400,228.5,6,2654,7,6,0
HIST-PIPE-07004,21,Steel,150,461.5,2,88,4,2,1
HIST-PIPE-07005,51,Ductile Iron,200,113.9,3,212,1,1,0
HIST-PIPE-07006,33,Steel,300,588.5,0,786,0,0,0
HIST-PIPE-07007,35,Ductile Iron,200,491.0,0,144,0,0,0
HIST-PIPE-07008,59,Cast Iron,100,121.8,4,1826,1,1,0
HIST-PIPE-07009,36,Steel,100,705.7,1,568,3,1,0
HIST-PIPE-07010,35,Ductile Iron,400,125.0,1,607,3,2,0
HIST-PIPE-07011,61,Cast Iron,300,446.0,1,2330,3,2,0
HIST-PIPE-07012,49,Steel,300,210.5,0,907,3,2,0
HIST-PIPE-07013,36,PVC,200,543.2,0,359,1,1,0
HIST-PIPE-07014,18,Ductile Iron,150,70.9,0,661,3,2,0
HIST-PIPE-07015,16,Ductile Iron,250,150.6,0,69,0,0,0
HIST-PIPE-07016,28,Cast Iron,250,272.5,1,680,1,1,0
HIST-PIPE-07017,41,Ductile Iron,250,488.9,0,854,5,4,0
HIST-PIPE-07018,30,PVC,200,384.5,1,123,0,0,0
HIST-PIPE-07019,36,PVC,150,1128.0,2,893,2,1,0
HIST-PIPE-07020,13,PVC,200,336.6,0,53,0,0,0
HIST-PIPE-07021,58,Concrete,200,175.7,4,166,2,1,1
HIST-PIPE-07022,60,Cast Iron,100,249.0,3,481,0,0,1
HIST-PIPE-07023,45,Ductile Iron,150,77.5,1,874,2,2,0
HIST-PIPE-07024,43,Ductile Iron,300,93.5,1,657,6,5,0
HIST-PIPE-07025,58,Steel,150,305.1,1,148,1,1,0
HIST-PIPE-07026,66,Ductile Iron,600,1350.9,0,35,1,1,0
HIST-PIPE-07027,24,Concrete,200,148.1,0,344,0,0,0
HIST-PIPE-07028,33,Ductile Iron,250,575.5,0,723,3,1,0
HIST-PIPE-07029,72,Concrete,200,209.8,3,336,4,4,0
HIST-PIPE-07030,59,Ductile Iron,200,61.3,0,312,0,0,0
HIST-PIPE-07031,30,Ductile Iron,400,112.6,1,611,1,1,0
HIST-PIPE-07032,31,Ductile Iron,100,390.1,0,451,0,0,0
HIST-PIPE-07033,38,PVC,150,141.0,0,1535,0,0,0
HIST-PIPE-07034,36,PVC,150,717.4,0,363,0,0,0
HIST-PIPE-07035,16,Ductile Iron,150,210.0,2,115,0,0,0
HIST-PIPE-07036,43,Cast Iron,500,139.5,2,130,0,0,0
HIST-PIPE-07037,38,Ductile Iron,100,578.2,0,4,0,0,0
HIST-PIPE-07038,42,Ductile Iron,150,110.5,0,183,0,0,0
HIST-PIPE-07039,49,Steel,300,1118.5,4,705,0,0,0
HIST-PIPE-07040,68,Ductile Iron,150,145.0,1,206,0,0,1
HIST-PIPE-07041,62,Cast Iron,400,641.1,4,471,1,1,1
HIST-PIPE-07042,56,Steel,150,304.6,2,34,0,0,0
HIST-PIPE-07043,47,Cast Iron,100,520.3,2,304,4,3,0
HIST-PIPE-07044,59,Concrete,200,102.0,4,736,1,1,0
HIST-PIPE-07045,17,Ductile Iron,200,131.8,0,1156,1,1,0
HIST-PIPE-07046,60,Steel,100,127.3,0,157,2,0,0
HIST-PIPE-07047,66,Cast Iron,250,100.5,4,165,1,1,1
HIST-PIPE-07048,47,Cast Iron,100,157.8,2,505,4,2,0
HIST-PIPE-07049,65,Steel,100,691.1,2,1089,9,8,1
HIST-PIPE-07050,65,PVC,200,531.8,1,466,3,1,1
HIST-PIPE-07051,29,Ductile Iron,400,178.1,5,35,3,2,0
HIST-PIPE-07052,22,Ductile Iron,100,209.3,0,533,0,0,0
HIST-PIPE-07053,50,Steel,300,514.3,1,1079,0,0,0
HIST-PIPE-07054,30,Ductile Iron,300,657.5,1,115,1,0,0
HIST-PIPE-07055,63,Ductile Iron,100,243.1,0,2975,1,1,0
HIST-PIPE-07056,40,Ductile Iron,150,522.4,1,252,0,0,0
HIST-PIPE-07057,52,Steel,400,344.7,1,994,3,1,0
HIST-PIPE-07058,64,Steel,100,1747.3,1,50,2,0,0
HIST-PIPE-07059,41,Ductile Iron,100,460.5,2,697,3,1,0
HIST-PIPE-07060,28,Cast Iron,300,518.7,1,640,1,1,0
HIST-PIPE-07061,48,Steel,200,697.7,0,827,0,0,0
HIST-PIPE-07062,19,PVC,150,103.9,1,327,0,0,0
HIST-PIPE-07063,42,Ductile Iron,100,210.3,3,1708,7,6,0
HIST-PIPE-07064,48,Concrete,250,286.7,0,428,0,0,0
HIST-PIPE-07065,40,Ductile Iron,200,108.0,1,1004,0,0,0
HIST-PIPE-07066,51,Cast Iron,150,207.2,3,783,0,0,0
HIST-PIPE-07067,32,Steel,500,455.0,0,579,3,2,0
HIST-PIPE-07068,53,Cast Iron,200,150.9,4,712,6,3,0
HIST-PIPE-07069,54,Cast Iron,150,279.8,2,1413,2,1,1
HIST-PIPE-07070,65,Cast Iron,250,101.4,2,2088,0,0,1
HIST-PIPE-07071,41,PVC,200,92.4,1,1148,3,2,0
HIST-PIPE-07072,37,Steel,100,210.2,3,663,1,1,0
HIST-PIPE-07073,65,Cast Iron,400,504.3,2,325,1,0,0
HIST-PIPE-07074,40,PVC,100,311.4,0,359,1,0,0
HIST-PIPE-07075,41,Cast Iron,600,396.4,2,191,2,2,1
HIST-PIPE-07076,29,Ductile Iron,150,230.6,0,232,0,0,0
HIST-PIPE-07077,68,Cast Iron,200,358.8,0,2397,1,1,1
HIST-PIPE-07078,52,Cast Iron,800,281.6,5,324,5,5,1
HIST-PIPE-07079,57,Cast Iron,150,227.2,3,666,8,5,0
HIST-PIPE-07080,70,PVC,200,58.5,2,16,1,1,0
HIST-PIPE-07081,39,Ductile Iron,300,703.4,0,381,0,0,0
HIST-PIPE-07082,65,Concrete,200,1114.9,1,1447,0,0,0
HIST-PIPE-07083,64,Steel,150,314.2,2,1993,0,0,0
HIST-PIPE-07084,36,PVC,100,257.3,0,547,3,2,0
HIST-PIPE-07085,54,Steel,200,556.1,3,502,5,4,0
HIST-PIPE-07086,69,Cast Iron,200,54.5,3,27,3,3,0
HIST-PIPE-07087,37,Steel,150,102.2,0,402,4,3,0
HIST-PIPE-07088,56,Cast Iron,150,163.8,3,421,4,4,0
HIST-PIPE-07089,26,PVC,150,80.7,0,638,3,1,0
HIST-PIPE-07090,68,Steel,200,66.4,2,722,0,0,1
HIST-PIPE-07091,39,Steel,300,1027.6,0,1224,2,0,1
HIST-PIPE-07092,38,Ductile Iron,150,121.5,2,4,0,0,0
HIST-PIPE-07093,39,PVC,150,364.5,0,353,3,3,0
HIST-PIPE-07094,27,Steel,400,320.8,1,203,3,0,0
HIST-PIPE-07095,51,Cast Iron,300,168.0,1,1251,2,0,0
HIST-PIPE-07096,43,PVC,300,415.0,1,2088,4,1,0
HIST-PIPE-07097,18,Ductile Iron,300,187.8,0,462,1,1,0
HIST-PIPE-07098,42,Ductile Iron,400,264.1,0,993,1,0,1
HIST-PIPE-07099,35,PVC,250,217.7,0,1594,1,1,0
HIST-PIPE-07100,48,Steel,100,895.5,0,453,2,1,0
HIST-PIPE-07101,70,Cast Iron,100,983.1,0,583,4,4,1
HIST-PIPE-07102,49,Ductile Iron,100,214.0,1,935,3,2,0
HIST-PIPE-07103,27,Steel,150,149.3,0,3000,4,3,0
HIST-PIPE-07104,28,Ductile Iron,100,516.9,0,838,0,0,0
HIST-PIPE-07105,63,Cast Iron,300,182.5,2,581,3,2,0
HIST-PIPE-07106,43,Concrete,250,279.5,0,117,1,1,0
HIST-PIPE-07107,17,PVC,250,324.7,0,701,0,0,0
HIST-PIPE-07108,14,Concrete,100,1568.4,1,633,2,1,0
HIST-PIPE-07109,48,PVC,150,219.0,1,534,2,0,1
HIST-PIPE-07110,64,Cast Iron,200,234.6,6,385,4,4,1
HIST-PIPE-07111,17,Ductile Iron,250,74.7,0,178,3,2,0
HIST-PIPE-07112,55,Concrete,300,430.6,3,1408,2,1,0
HIST-PIPE-07113,43,Ductile Iron,600,124.2,1,543,0,0,0
HIST-PIPE-07114,40,PVC,100,382.8,2,925,1,0,0
HIST-PIPE-07115,58,Cast Iron,250,147.0,5,623,4,3,0
HIST-PIPE-07116,13,PVC,100,1062.0,0,2197,1,0,0
HIST-PIPE-07117,39,PVC,150,79.4,0,661,0,0,0
HIST-PIPE-07118,18,Ductile Iron,300,979.6,0,18,2,0,0
HIST-PIPE-07119,54,Concrete,800,330.1,1,423,2,2,0
HIST-PIPE-07120,41,Ductile Iron,200,1018.3,1,971,2,1,0
HIST-PIPE-07121,53,Ductile Iron,150,287.8,0,1422,1,1,0
HIST-PIPE-07122,2,PVC,100,66.1,0,865,3,0,0
HIST-PIPE-07123,31,Ductile Iron,300,127.2,1,666,0,0,0
HIST-PIPE-07124,64,Steel,400,201.5,2,185,0,0,0
HIST-PIPE-07125,43,Ductile Iron,400,1020.9,2,70,4,2,0
HIST-PIPE-07126,26,Ductile Iron,200,548.5,0,266,2,0,0
HIST-PIPE-07127,29,Ductile Iron,200,372.1,0,539,1,0,0
HIST-PIPE-07128,68,Concrete,400,252.7,4,757,0,0,0
HIST-PIPE-07129,40,Steel,500,257.2,0,321,0,0,0
HIST-PIPE-07130,35,Steel,500,420.1,1,526,1,1,0
